89999 79999
1 68180720 97555767
1 210716621 313715244
1 649729133 43193336
1 889709579 213238770
2 634228362 514740073
1 748563151 934653309
1 192666942 895438165
1 688441364 785093290
1 831033412 737893974
1 481317699 83152491
1 66715922 308037320
1 585591771 916319574
1 139427023 31273840
1 57285764 729161692
1 353064856 463718131
1 587600940 679189674
1 268742761 394453064
1 520463599 523792740
2 306131338 571558132
2 27613544 37344834
1 13099551 120821663
1 974882993 705720388
2 60609123 750281583
1 959306954 557732780
2 550054628 998516108
2 890795856 497448555
1 681222905 871020756
2 748469887 367165261
1 676346407 723118878
1 667924943 710472710
1 45794778 312161729
1 806608760 756649456
1 115563943 396446622
1 663676861 179918887
1 254831623 665674221
1 712471035 924848151
1 323920039 253050328
1 932056712 331437366
1 375387212 973400845
2 582301451 657507578
1 68352398 687980619
2 951260275 608668588
2 670192819 171958996
1 275577586 657744970
1 415748948 373760276
1 1759524 655032457
1 500940517 964351557
1 25860367 281964984
1 706915666 252063258
1 229748985 8572167
1 64295839 435891632
1 307938381 84780197
1 270713100 150202285
1 736478393 44093490
1 928669218 232400530
1 459214173 749356871
1 732772864 42293350
1 144256547 596705122
1 139037558 342029370
1 739033588 685077846
1 221326926 192947256
1 914182723 571014823
1 56318269 86815912
1 393586521 759025687
1 25398743 674911495
2 832931264 777342902
1 216973760 250751714
1 788140511 391412259
1 27538861 575126231
1 706212215 166580536
1 543620619 236309195
1 85976283 332851106
1 874912352 831369055
1 342981133 430772361
1 508211632 763413483
1 291320944 115874295
1 617659127 853976469
1 843767556 12287482
1 438363622 708485744
1 803653811 130440425
2 123763757 771767112
1 877156802 692113137
1 399020056 886135258
1 96288069 696863001
1 697261650 851268449
1 927417505 462675187
1 868036037 18238366
1 308500464 734753168
1 488357514 935217542
1 948559396 312151822
2 495508958 77474040
1 847083299 52888908
1 562554590 631980036
1 492299496 970621028
1 626061215 688453852
1 158675353 829451944
2 489573942 259391537
1 393424394 181640845
1 121189207 450978202
1 412020573 342492483
2 745146590 347087404
1 890161073 566068909
1 793799061 212403063
1 526176088 103852670
1 83538980 378310300
1 201386000 260274328
1 892427549 4025395
1 498661842 173882831
1 117015105 163806239
2 85074305 412713811
1 793313672 289899659
2 993548018 521678032
1 971005990 969440377
1 991269699 884676245
1 52485673 303905772
1 113433057 651394110
1 249948374 197286864
1 854197281 358500150
1 982470062 165548829
2 17598463 10581511
1 493185807 479959407
2 707863037 787637057
2 724502901 487978617
1 21514964 263220761
1 493147517 983903024
1 433442871 402780851
2 837794469 908850751
1 464501764 571069281
1 520581203 559900943
1 334646050 929469435
1 345566924 940488758
1 309237189 439009783
1 780331342 139211343
1 613806427 880662048
1 83144430 544064460
1 758515059 692646599
1 590239268 717390361
1 997149226 124660194
1 404280984 112238980
1 370752471 386720150
1 654037003 578604075
2 814516739 522066395
2 11473546 709843039
1 906344474 830066347
1 636638526 220177128
2 202593072 13159187
1 370255181 264196639
1 135843984 147700905
1 60019759 227754001
2 143097970 658875728
1 980706687 593276262
1 868639593 631807245
2 159915036 982946233
1 64386450 604285640
1 57158148 524781805
1 65808823 94809956
1 946030167 753072959
1 724323294 764291062
1 10555317 748027274
1 199119335 819141319
1 596862492 571787907
1 232205591 494559916
1 284359149 866081246
1 276214501 270452071
1 468320130 528858655
1 544190736 873825957
1 301086242 677975540
1 193133883 153380964
1 913392576 968894654
2 877039437 867043229
1 217985665 870948451
1 785110395 3860175
1 360085830 353627564
1 277787047 930428929
1 741043060 453040467
1 239859620 493827921
2 969971625 764736998
2 489980491 649809639
1 656430541 797586526
1 344320889 325731336
1 1497251 187472371
1 41435832 627326796
1 405400391 746243253
1 127877172 747982804
1 611578419 734732169
2 140436777 29361564
1 704697315 475460000
1 611793468 54093418
2 503217030 570999902
1 606043354 255712957
1 639235641 565710924
1 441792215 143768404
1 329350158 322747187
1 538105930 892727993
1 315780402 682103255
1 269421268 60701978
1 447466062 74372240
1 37645687 789342700
1 814526676 334572485
1 396857937 700118155
1 175907124 179029727
1 647369445 186106413
1 146984179 756902403
1 999022598 191147271
1 508829896 624179718
1 94240089 990706562
1 16249652 377477995
2 148940615 71962481
1 245614874 378596362
1 428843286 613988470
1 621066835 499771425
1 71944920 730934335
1 818837784 924404290
1 717600909 243294589
1 531345321 83805821
1 11525689 231705371
1 312239779 511416032
1 746765281 782623277
1 38182639 223960376
1 361328744 561425270
1 479919444 57517176
1 238974570 651178100
1 64310578 122083514
1 859649021 998602578
2 46575908 910216826
1 356266362 584338298
2 528844353 999709585
1 588255040 580725070
1 487662153 340208519
1 515156823 734143104
1 480788740 782873166
1 708203110 60793027
1 657361463 618228473
1 104611259 559806767
1 132978779 591345773
2 325122836 141106684
1 534171413 337293831
2 346990135 90592271
1 40552497 251974489
1 43469359 31033889
1 865163226 186565545
1 285667612 589603839
1 12768380 997281607
1 897964555 368183347
1 205144522 152727819
1 379449182 168948862
1 324535765 657117553
1 12903214 761447929
1 787814449 560760588
1 216651647 72428042
1 568850258 862068340
1 442789046 717637845
1 66511951 613337526
1 192372507 34814992
1 704878247 368900477
1 2969193 97060026
1 909439335 305787646
1 588089408 91915340
1 731644008 42458312
1 271178668 532552720
1 3421315 667466383
1 767176534 237168928
1 748552864 968781122
1 110407103 772266269
1 53690686 436227862
1 201653782 465919108
1 975592596 540094705
1 57342348 680168980
1 721468003 20055459
1 847313105 620271056
1 929798054 670372937
1 781722982 113206128
1 463235571 765000000
1 156097188 447905729
1 69747422 866333939
1 585367425 647725068
1 652707598 503109288
1 173880575 833064105
1 924859686 423084194
1 473005797 971452632
1 379336222 417913789
2 944012076 401777296
1 808142992 418177847
2 96317620 755053149
1 629553678 256737377
1 512382971 4147705
2 181970449 360623015
2 603353944 944934252
1 963784781 9148593
1 92023890 43250546
1 951671875 291000269
1 574806424 35618893
2 861845547 260909414
1 479510877 780666195
1 528166431 136271344
1 995120327 384693053
1 656403766 554600523
1 211448105 870348597
2 86743154 543771543
1 45991825 37973502
2 605163676 296328918
2 244990596 623774251
2 902730068 212286821
1 903280943 673886936
1 350429969 276328909
1 359444134 99039705
1 883811148 862556715
2 943036141 179106927
2 347604124 26992228
1 239105730 708100573
1 333565676 305997862
1 187226348 649687981
1 8459829 450425301
1 755052240 475106135
1 589086509 877344093
2 931347210 144255487
2 476384854 574183740
1 623923651 122154056
1 727903466 806699750
2 48294414 521354688
1 376014702 427701971
1 536468542 290435288
1 128308771 204911187
1 959789819 437815316
1 912696922 221477533
1 748535109 463351415
1 870316159 892564596
1 573544520 301634835
1 49024702 471929713
1 611096971 85486574
1 846614968 624100732
1 859314905 471060838
2 835137726 999622668
1 560126694 274016188
1 611908311 43797494
1 45767831 213768569
1 898281177 394682007
1 781366001 555877402
1 14016797 943063165
2 725275111 374588783
1 262479871 567780959
1 66581594 990848849
1 108103346 707728016
1 93276029 613114249
1 720877441 831898160
1 150186536 891825327
1 983493113 180097810
2 546176305 33029435
1 235903150 569429688
1 422865225 865427230
1 666948633 334016069
2 976834283 934291644
1 713828924 479073526
1 238701154 350842682
1 808519528 658672527
1 977998818 386299988
1 107221897 925600202
1 900040721 109588379
1 104222607 908657053
1 2115711 637489934
1 893850861 96288640
1 32740723 517517829
1 183936371 982597942
1 145757002 606575034
1 984389544 421049520
1 201606946 471725034
1 254387917 650758420
2 391575599 321197985
1 387506645 299259742
1 166029050 661964475
1 30104518 307976981
2 49212116 326829517
1 645142876 64361807
1 883007284 236916349
1 121876457 471192139
1 620292174 10440811
1 398059372 772304799
2 70464496 33294775
2 436778052 829614518
1 522950256 367363999
1 872365942 776507703
1 872427276 659864594
1 362384443 331710609
2 742645728 264772710
1 669106402 92417653
1 419492386 12696979
1 453688531 221688598
1 798473633 114018306
1 980488753 77943171
1 674749195 796064205
1 908714181 648521181
1 530584542 975273628
1 9980144 232555742
1 981424809 777850834
1 450278300 95016072
2 37815587 497368353
2 406294810 746357857
1 752818690 443053284
1 14873613 872710639
1 307238842 212530106
1 430009778 891866691
2 831169422 876330397
2 223344239 92693564
1 438812982 463923254
1 809269024 16044848
1 754522711 165246820
2 738000297 852930254
1 418147737 242522775
2 161808016 586006388
1 555022128 735426375
1 831401913 488839340
1 161713945 4955091
2 525117352 282524472
1 307510860 489369338
1 963730006 88545168
1 487457351 838563530
1 48110193 572635988
2 585611675 457867524
1 793598469 136020613
1 851625015 76098428
1 93325843 864380991
1 436963098 437693924
2 388698446 2506326
2 549563966 987389393
1 699182505 922823729
1 340781297 172372130
1 541305514 774023684
1 88669619 709614093
1 490569161 806168094
1 53750557 880953268
1 709129064 945421445
1 893183654 619958826
1 836185074 422531328
2 965252944 914760370
1 612383045 225695822
1 470371415 645067298
1 250713127 165588653
1 645088006 496666786
2 326675728 116253695
1 940831864 432023965
1 984504477 998223382
1 591437653 383810586
1 177620949 65999091
1 272954845 319988501
1 709297300 270975181
1 201005261 303644896
1 1721738 19963155
1 850887636 774892879
1 754948206 81111766
1 934568384 595435730
1 944785964 316589608
1 994149644 43271626
1 557767664 635009693
1 2211367 452201748
2 867365217 481184861
1 960103729 271249745
1 55913128 74567135
2 627935731 981189559
1 730206103 852414163
1 559276320 14165899
1 353659918 874990577
1 618172562 100365348
1 894379407 242143027
1 399154897 4924298
1 188439573 358502664
1 711727 17556032
1 941718489 301144811
1 58490569 296461435
1 922664308 239609569
1 555202017 256832082
1 287012354 568362516
1 468419728 55318594
1 69339111 91796834
1 79981122 710933010
1 403087405 172088128
1 552239995 866252209
1 172508388 38532244
1 625173358 798626782
1 287074682 261404143
1 678644873 491709872
1 245254729 975111710
1 129362851 740964571
1 943378863 289763218
1 984559082 915969617
1 223398598 651800208
1 749644977 789550068
1 230522089 117229213
1 131617264 976178216
1 786369803 902915383
1 773652043 903887763
1 467852292 255839977
1 796036709 958825931
1 382364045 121432491
1 897693656 464656217
1 374343600 613283137
2 51512448 126782373
1 135566610 135348450
1 59997286 204555359
1 328986482 298390527
1 985249260 630889381
1 588603798 147333482
2 348713106 131278457
1 16737491 134137127
1 600847604 977572234
1 881614483 804935128
1 28693294 4833908
1 831245293 4010647
1 364517606 469537729
1 692403283 8094288
1 589382224 197953735
1 980494803 534130590
1 141109742 602466084
1 566508848 519201185
1 330102204 870461005
2 871328204 722135735
1 689427376 531632867
1 229555330 48779876
1 604023593 669328182
1 293142962 319254694
1 958313738 251642066
1 643719754 768270470
1 686144124 37107678
1 905352355 128370068
1 203668055 107550714
1 685285113 632095330
1 296703783 36431125
1 600376646 297610647
1 503019341 750429595
1 486702016 235571489
1 315660617 816360407
1 875316933 188710981
1 391343058 707848692
1 921011875 384455549
1 191481197 86953351
1 607410530 404498450
1 902671393 373619743
1 597737413 37178203
1 573942025 540050429
1 968014235 872116551
1 261105745 95165394
1 240599555 837992162
1 11013493 213161787
1 261544117 20432657
1 705103019 644654765
1 101401735 304428074
1 386867225 289946037
1 832915793 517321805
1 281527807 731377908
1 676663788 762374051
1 179938451 361549559
1 940948792 456770636
1 318229811 254152447
1 874150917 711811470
1 34876612 701160831
1 808963751 327772478
2 961706684 87805597
1 34295815 884145309
1 736621795 159283610
1 603866879 975898209
1 857009364 376538897
1 727465346 678646429
1 741063435 795483092
1 224351430 486178456
2 600089358 911612172
1 916487136 292073399
1 889606215 623483669
1 947364431 703211537
1 680543047 389087007
1 635708075 614472700
1 787478087 995470326
1 812898466 886534426
1 92664355 277148988
2 23199621 221490040
2 215838554 498697295
1 294806722 571803025
1 348046090 12663849
1 89869951 201736125
2 441118944 565520942
1 5338744 681440881
1 816552311 374186647
1 90739719 349067863
1 311858629 193373854
2 85640703 549251831
2 111672529 565444581
1 386083970 10681134
1 591759482 497823295
1 544621594 879826844
2 18774537 11030897
1 169538621 872287225
1 741325585 906470848
1 85223326 769826111
1 923706358 366453321
1 956111120 886946986
1 893767210 690366283
1 877843776 500666920
1 851300751 275665743
1 524477257 616371111
1 630911279 244595845
2 945555793 577225151
1 338194006 430423811
1 135489527 839814469
1 509439742 929421783
1 262500972 715404044
1 545334865 775849237
1 218789689 499277937
1 384760472 388970365
2 306757302 354716845
2 447583562 49194740
2 233107939 627937223
1 179716660 928875516
1 100557838 591910233
2 85834567 98513941
1 93571491 698019633
1 299924791 484821406
1 144321513 895610106
1 127585474 933360390
1 825083107 869870670
1 937919469 875525081
1 635894429 244535662
1 218194878 446729117
1 198633577 244941201
1 35464332 634531214
1 853319982 853142808
1 6973693 681214822
2 10518648 131731391
2 720483574 300121363
1 565931287 402068046
1 974710227 949525873
1 255827526 430968188
1 450087318 180148892
1 4221530 670251515
1 988295952 297034297
1 923504555 476739016
1 781027983 110238395
1 3785125 778043621
1 115786637 991781033
1 173236480 390672606
2 33727024 707388138
1 67072025 998093147
1 129704412 246150779
2 41612508 449236681
1 105274180 609596710
1 917168496 6272684
2 262524015 309709167
2 14358421 242286792
1 537562612 144095533
1 793786352 791781478
1 970691138 120173754
1 172557744 75079958
1 615698109 107401648
1 474273727 806715672
1 640968527 980059937
1 774620661 3581313
1 287407635 769399342
1 386173869 521613627
2 941498693 902000733
1 999655574 446661737
1 163919318 917942172
1 196237291 772751692
1 58141416 870697905
2 212444973 90334828
1 3762551 753147472
1 622774948 936234136
2 931080815 109405663
1 446009002 355368584
2 413248721 302118027
2 371350648 702862754
1 63080982 492626503
1 564418411 537943456
1 55481584 264058068
1 749995838 598525023
1 754330812 87483974
1 940456670 775610770
1 313141855 640221835
1 515450571 228714799
1 666595165 835730334
1 328239173 623270046
2 572797193 980716897
1 222295360 289548318
1 666351567 243567464
1 26927261 240404688
1 973039212 575042757
1 45168413 876768478
1 972673844 83775144
1 614827761 866353410
1 955320737 487881787
1 602329650 116515592
2 549480067 931803969
2 140195130 469989151
2 802782148 867290982
1 271226243 184662098
1 985985581 121334546
2 731291135 554172742
1 879219490 999972001
1 465222314 3472671
1 992757890 481403687
1 719646155 465027181
1 750611107 994911449
2 165952168 369808701
1 214697303 438023139
2 5911810 575542908
1 214331365 937175536
1 230481405 787958294
1 612009093 737640568
2 938222220 521410197
1 61573885 932650988
1 460044520 27118440
1 629208671 693634247
1 661930909 900474681
1 63365524 418430112
1 220079015 694143549
1 499233636 401111423
1 816855404 25819757
1 559446862 732981646
1 304689770 112928520
1 54575712 278474315
1 965902370 92244917
1 58271773 914124357
2 16265181 638473898
1 708810334 883493629
2 712057962 424781181
1 133700997 283235326
1 657234418 630466805
1 366264386 117403200
2 842019785 56776412
2 17598695 14480735
1 138364518 353621481
1 275212144 603707148
1 6048458 163175706
1 957647957 946762681
1 211313090 748635139
1 973836705 300627148
2 530159006 472762439
1 166574436 90848742
1 241823584 82894742
1 639329309 347010422
1 107399241 965758585
1 632090873 97184449
1 609978860 620747820
1 510010815 144532528
1 410226253 250127301
1 152312889 122218199
1 218270334 360413040
1 521238826 875152469
1 129473641 662549876
1 480110909 127985784
1 181022731 612195765
1 108570877 975586945
1 904063749 945605496
2 166143483 437756259
2 424886625 686380100
1 385441660 307300268
1 485389637 446232684
1 538048696 78279802
1 639300482 862515033
1 462543824 876226406
1 768532793 763998893
1 443568093 926178892
1 46674891 633361882
1 112685031 964223010
1 333530640 717147810
1 501339398 78409936
1 180873821 49927620
1 122540612 689205567
1 4945675 517581139
1 755585509 54845052
1 91312300 820975651
1 541028412 618759086
1 215319367 155634552
1 872388484 7887450
2 561413491 426376897
1 33079922 361941637
1 97499483 936766698
2 990199109 425644360
1 703340705 90214425
1 449769071 126338857
1 731549942 608974697
1 764589669 709401813
1 830586622 25650454
1 273147622 619529315
1 993116394 857308052
1 130079077 100694493
1 905714647 774960771
1 843032768 547607448
2 32174968 391786710
1 552522011 518149249
1 303874719 506289667
1 54970449 56325289
1 467973401 143835293
1 947707049 226162744
1 227953547 104438181
1 701015220 867515098
1 368770403 286357979
1 375395706 116159503
1 821975067 172649918
1 723313346 969964202
1 830295047 213095301
2 504115765 643653518
1 497043426 97473952
1 102334372 946872604
1 272056944 468373345
1 774929834 550379561
1 200031319 114470878
1 519889624 821434572
1 821870750 359856324
1 110502705 793091927
1 32099961 485649130
1 802843206 746009141
1 733845485 742481674
1 289470967 88081914
1 614487050 434990927
1 858833455 176286698
1 24668752 936349571
1 69753082 606956490
1 416053052 396890332
1 873353496 401480027
1 578913005 335449056
2 848882722 83536564
2 841767978 765118388
1 913077552 176275002
1 864042017 462737283
1 804669245 16970487
1 695124043 638751021
1 23338517 53926396
1 830455978 770378971
1 44054881 696010399
1 185988319 109949626
2 927454292 80954296
1 693335829 649009381
1 989786943 940821339
1 82956032 111100077
1 454808375 863037530
1 984076725 251446459
1 114442274 433435053
2 683978425 145426584
1 422144539 844780932
1 867516327 80428406
1 658473280 770162547
1 185228101 424889004
1 9355687 60682334
1 601418554 983594296
1 578190622 286281279
1 486311989 122838641
1 291311428 955938883
1 886986389 896246096
1 521739905 706852634
1 41942562 554003318
1 158259145 276695029
1 532652141 572693091
1 327529869 586899600
1 835962239 179332199
1 23952595 430295685
1 401122691 510878282
1 789902429 146218449
1 788522404 574458391
1 284374417 329711944
1 107346607 874117525
1 59104094 663536453
1 816005098 767112344
2 119737436 820866769
2 639206292 426947350
2 463324944 326629786
1 271558841 479669390
1 597186724 371682768
1 415859369 436627445
1 76035793 973781564
1 135620205 888635968
1 492890809 964378962
2 581511777 63337120
1 750896116 342606771
1 847291787 261979430
1 942127716 736572059
1 271490682 334121077
1 946165264 83186013
1 331718949 332828231
2 724438136 546956909
1 349286711 388944526
1 725714544 170204626
1 76825894 575128611
1 834923324 898156970
2 513609623 500156468
1 437492371 743250647
1 305709841 284414063
1 947762039 943358252
1 81281986 306739210
1 472837631 292570317
1 111733453 796415671
1 38094758 894428056
1 606875172 351176201
1 870944033 500803257
1 855082013 195805345
1 281483175 128731531
2 297117080 747284285
1 68128678 15864451
1 173899202 146128094
1 195437932 15805439
1 660056875 468356301
1 925122452 544425062
1 306426806 242521514
1 442804429 976179926
1 942672182 504498955
1 727446587 363363916
1 29040253 39217811
1 246438211 538540861
1 769145522 117695539
1 345122622 122577407
1 132676023 236366484
1 66305288 641941201
1 497886374 25494037
1 510714650 88985491
2 423725021 283633073
1 450618192 512613622
1 328786928 446475165
2 427980400 936827575
1 494334470 812690694
1 23192178 889374117
1 698206609 907830255
1 615222494 703674931
1 137895398 59056229
1 53834827 711322002
1 719380364 85823716
1 967166981 664704102
1 52129133 753988933
1 140842025 397913759
2 876383490 579960235
1 122899673 488514275
1 450676186 339835133
1 563708950 351450664
1 113139162 445341648
1 742927367 910333511
1 94234607 898570588
1 673298987 837717044
1 431123911 289747199
1 454142416 407682852
1 630249412 5499058
2 456390672 893920867
1 639319716 978759449
1 405553074 17419140
1 315585935 915685102
1 205934691 548196320
1 168638287 418254147
1 811935028 80922558
1 930662128 514984195
2 176427065 682248595
1 629747582 368198258
1 285597758 208546239
1 315255658 659686857
1 79236143 281994261
1 775256042 945011545
1 856966689 13805241
2 326966920 69855414
2 5143392 131600620
1 630802970 571730129
2 252986069 712219201
2 800223563 814825827
1 319271698 585278080
1 504756036 874291402
1 454553119 74938654
1 11660202 137960293
1 169942461 69691517
1 144309384 337252934
1 111305478 838869365
1 53700109 33073732
1 187386353 984386947
2 779298560 961113445
1 524624613 590994687
1 2191012 903073841
1 542450828 695963259
1 848845506 605530899
1 536804850 500312903
1 374618203 579063395
1 371455809 322820034
1 516817115 721383337
1 493537381 93896331
1 106318742 778659646
1 491098969 913695140
1 923988285 809833116
1 119339616 577156970
1 834035397 7153410
1 873137133 853012958
1 924028967 346091843
1 122300622 157682353
2 184675425 725998060
1 18532127 84329674
1 702512740 59508552
1 963895531 723040196
1 566093092 974041034
2 371606125 701697399
1 740047570 547204144
1 641825622 145848651
1 213397240 269722190
1 613602290 597215136
1 75291238 551968983
1 316652754 518359212
1 451217660 850454063
1 782519325 612441047
1 482762123 382761473
1 477482682 698026113
1 83471067 29875087
1 856638469 585357573
1 220711761 591287336
1 25791512 479224068
1 996494701 654455332
1 738992586 143440879
1 513901487 110547422
1 419790945 735610798
1 958455667 489559122
1 157175350 241221640
1 99953640 27089035
1 603811258 41076062
2 732531500 133172249
1 162158600 242842157
1 428842853 606711039
1 240737795 220929617
1 333926962 935680723
2 528189343 373869681
2 916696039 655622473
1 211610831 310317185
2 295737973 190953053
1 803096687 711297014
1 6606041 944538599
1 275533005 908472103
1 39493730 198673187
1 248404506 19301152
2 117121002 796133471
1 808356434 858013894
1 53061667 40197273
1 815629357 894484298
1 188361760 405204642
1 760259724 157481618
1 513819281 521889758
1 213453978 16296334
1 33360646 199145455
1 437663951 479512060
1 940336219 691653038
1 984677656 761359188
1 535801535 610445452
1 463084044 365769358
1 998648982 708739169
1 726258891 729110067
2 129782008 195801682
1 354316778 29934715
2 429058773 88194832
1 887491905 802518920
1 767397983 664094977
1 840883425 137843068
1 591820848 736223079
1 148426550 22006614
1 708842339 421401664
1 30608926 634101158
1 680063181 706892311
1 402690606 300043345
1 196587483 215977695
1 927123703 26733689
1 687124531 482422598
1 362290819 698634266
1 459197916 830630541
1 580825185 615708680
2 109338658 556306821
1 946613497 967165681
1 266769135 435975587
2 855554355 899027820
1 139884587 693143891
1 923963765 604746898
1 750246959 524148376
1 388778042 547297720
2 476962287 541681936
1 586020043 671836137
1 285903444 51243547
1 247653970 496965904
1 706667731 25481938
1 636643023 88736785
1 529369513 881634048
2 343521728 926617938
1 346749448 694838225
2 809579688 149428824
1 134157384 511280694
1 615400013 539753117
1 637213940 153741991
1 946753752 383969241
1 759468965 545075565
1 410140687 959503186
1 31363356 428904286
1 226696927 459262311
1 216461283 20463941
2 458138166 992260045
1 557580292 426310714
1 818822490 874379454
1 809578513 129680599
1 338316498 696168277
1 20452692 943989502
1 265104721 733961969
1 271934547 558730613
1 4070354 838446621
1 312711935 857007336
1 858794361 519233840
1 809647270 78258076
1 90303834 258578187
1 675144669 645839713
1 736666968 918506221
1 516291457 122078850
1 950046943 691034134
1 419389183 425647805
1 20481419 72299122
1 272540676 801501059
1 63574319 987185452
1 118187782 545635755
1 47312319 402174621
1 508572273 589277251
1 428692277 223463854
1 182766819 860311723
1 337275880 386370727
1 95972737 839529018
1 543078516 715118662
1 127518669 17590177
1 95142589 772133464
1 12629520 810945234
2 135521956 30343603
1 908201637 978633830
1 167031971 338188546
1 986467387 983618469
1 694423722 398852787
1 851944152 351888115
2 996720951 516576857
1 684821638 432405593
1 917234096 315833306
1 366551300 290094435
1 714127455 54033102
1 553906480 957578193
1 33691158 104588276
1 53871154 114848469
1 868786398 744653811
2 804201698 103347715
1 272908253 891421826
1 940058053 518505792
1 41018273 51863624
1 829033554 693040342
1 461713687 956499376
1 907365424 809303821
1 181444431 902751655
1 21389210 297156930
2 652005415 793442911
1 447363928 298268327
1 321926855 113345192
1 137838747 106922872
1 489542786 735752645
1 167767680 818347827
1 204754962 47843840
1 70956693 715715166
2 881537251 299875482
1 640274003 837591882
1 127325617 860911085
1 111668349 56717812
1 771958371 1124801
1 794525858 335756938
1 260722651 98955477
1 529863489 593954092
1 117255579 117506885
1 598787400 504440536
1 70218804 991895203
1 463004164 377731267
1 109952702 932104672
2 34268903 431835325
1 57818964 893698082
1 251762939 836931183
2 374096395 398970927
1 581986632 808795586
1 257485324 169270341
1 851575511 598589769
1 778581067 994131898
1 116318832 198964163
1 977352252 49862039
1 999727801 513097279
1 390706864 752754369
1 839386377 539739674
1 73529529 7696878
1 968287576 378212866
1 805878533 14121080
1 659057699 855074445
1 414561958 105877238
1 813321947 561528652
1 13443173 453625676
1 141709378 150151523
1 476199674 963852196
1 218914026 648547671
1 319420757 943029046
1 18825733 723998422
1 105275381 984286986
1 385924027 824507849
1 640977515 924099831
1 10860674 585195079
1 3071733 879987581
1 143608176 436951960
1 44509186 534558524
1 49825678 49031463
1 28163585 691949333
1 960921933 930881069
1 112635053 562716273
2 938288886 641865659
1 457590172 579080897
1 745908413 620649752
2 573785347 54246930
1 398910483 44541847
1 73425311 403588599
1 665213618 238390022
1 756874130 237861729
1 846267850 232539447
1 412145039 79887476
1 385930218 928559986
2 539078792 856729029
1 101020294 128978706
1 128457391 200778811
1 513878939 377078117
1 3669546 190012437
1 466028508 461251925
2 288715963 283631568
1 527130553 113160396
1 726732172 448114315
1 90696244 204340694
1 127916589 262980676
1 956563612 902045442
2 526787944 797381874
1 331956134 24229232
1 257754595 399940744
1 141596380 984434940
1 549660306 459092126
2 735131960 682409107
1 474675959 770072886
1 286613066 299980041
1 172306192 142212788
1 551254691 486117057
1 287656343 447445982
1 994997744 264902797
1 286655601 14865786
1 616230314 462236495
1 325021053 577923450
2 14114730 796044518
1 653649201 503266802
1 266569368 580480334
2 418687113 717880619
2 969829379 314470701
1 263874053 170456294
1 66588102 307250227
1 571371818 646759389
2 359468572 509769171
1 773269620 918955343
2 781106180 484033149
2 733946198 80659996
1 307050629 989696440
1 397509000 905115761
1 462694014 460007511
1 129969849 205361722
1 770209520 672957102
1 529685062 890098797
1 277968948 47176811
1 103279252 440580166
1 457186318 26936238
2 666974375 121166932
1 111764986 178907155
1 969989598 66809209
1 551816260 186989005
1 267987605 794469476
1 332084745 831289240
1 11792051 58979142
1 901085063 274953775
1 177422422 24323096
1 148831550 386390673
1 42752399 73010473
1 893436613 783494867
1 775333776 896981814
1 757081745 225258318
2 115397639 310385432
1 423357357 753776588
1 299837477 371840077
1 890627750 819574660
1 135860401 69116355
2 990457831 479017720
1 102408087 831295540
1 649364552 151109988
1 569867745 783103173
2 567612704 744356154
1 188793932 226268505
1 755196783 756956689
1 577113749 160124522
2 969292003 79748279
1 489377407 103711439
1 625357780 603240042
1 812628038 636418324
1 444700150 625308068
1 678525016 831778342
1 713115057 218529092
1 873197957 82303348
1 372305980 372237080
1 360929346 645699094
1 662093560 339182744
1 980172747 209281270
1 71076829 380335849
1 13997773 977831866
1 88881318 765650470
1 675546087 157042520
2 557417305 981955499
1 152437077 854940846
1 881383185 857971867
1 447925396 144926415
1 770841563 912790637
1 228227510 206945606
1 906997009 59803857
1 462517408 786757763
1 198967879 421103974
1 683452531 44144361
1 913979020 87840727
1 175307562 46630850
1 864522104 941624904
1 284930817 91192156
1 680575714 731099854
1 825614531 4557828
1 933142178 40490183
1 550825848 75508766
1 754609430 829754475
1 44880443 331823982
2 692870058 56225703
2 308707859 925473639
1 985409626 385698518
1 35421919 69179570
1 951692889 437161145
1 469440399 29866915
1 13824166 481242
1 706334839 873017035
1 707690052 27761809
1 41640719 361852467
1 615241816 235441207
1 302529038 157244148
1 915636943 242286599
1 706930730 505243906
1 24094856 235319156
1 925829441 896392372
1 138410702 543878813
1 171692885 571780274
1 479658726 763575622
1 854531822 893184865
1 477938582 917886472
1 937549560 307936881
2 767965141 813406317
1 717684384 498775267
1 862638118 696748329
1 191356023 337659002
1 886642716 415101279
2 204138383 422418822
1 415380903 630478902
1 515421998 895972035
1 857998066 813784235
1 639259949 181276902
1 568791584 23418069
1 612411942 65872770
1 612751632 125570237
1 112236884 667645900
1 197611009 238510001
1 267856947 745984117
2 589380433 167852398
1 359588451 584113299
1 806311214 50761128
1 382847154 444089444
2 740140399 314402569
2 408653599 381313865
1 145871795 33912269
1 836476613 27460007
1 867254955 775495074
1 917804408 956627433
1 318329385 573187596
1 529233852 749063268
1 970687857 65029987
1 17112791 437826795
2 745773223 495995069
2 964957527 244654145
1 200483650 126863407
2 46737186 118827456
1 881379608 797853228
1 876912116 874642829
1 304817220 314518445
1 564859149 355492434
1 9296930 280174857
1 111208133 202791950
1 194515362 542556978
1 85049318 785735880
1 546025647 648404076
2 264612302 47810424
1 523595485 474309567
1 726542926 414940440
1 479084051 842431132
1 952900063 251298093
1 682503992 134434917
1 663347160 81085121
1 619188678 791336362
1 577841940 661412424
1 958929371 8651309
2 723134091 104709064
1 761510994 505718616
1 368214508 680848949
1 49183957 439518360
