89999 79999
2 660490635 523131102
1 141684722 883241778
1 36343396 938100824
1 954001747 794453327
1 894554872 250721057
2 598496622 119323406
2 930478302 365882838
2 801506733 906227547
2 493821318 778079618
2 202219862 390091080
2 106134185 824293794
1 951117752 715273243
1 956437051 922418362
1 172061601 326339145
2 989986206 142350933
2 329141676 113757507
1 304498654 255346977
1 210373201 777284823
1 112050169 677010542
1 524600515 540484670
1 344145768 884461405
2 957854733 920058197
1 729147477 239956157
1 614782863 111752724
1 595067658 470783927
1 968373051 814791191
1 442043066 271875289
1 663594647 152653258
2 114534622 838044242
1 58999463 52486883
1 373348855 719968029
2 147005927 122421039
1 794039051 743926277
1 346446338 895435749
1 820592362 348825678
1 590185560 21741427
2 469560430 47227932
1 404470 355476349
1 470313817 469996290
1 906440226 291886564
1 37084325 505992645
2 730166614 188722540
2 347602809 797869601
1 471835519 275438040
2 185601990 59369064
2 393765339 262431097
1 84535071 294247630
1 202021780 1389131
1 778135002 87052031
1 927243790 690530829
2 914110062 142779974
1 245382276 971310492
2 541744157 556361997
2 57195231 552139
1 306676942 358611394
1 223416103 946006743
2 472973973 82081595
2 974019498 77861805
1 311112902 544842047
1 610129604 6818581
1 442770886 619444147
1 92959739 592195513
2 993568448 865045042
1 6938641 446600927
1 565719981 145615398
1 107399497 970061177
2 566165690 839690551
1 724980260 713995320
2 295004525 748794399
2 347071442 664140442
2 625870150 417686622
2 155425664 691998674
1 255830165 475321861
2 541237847 991249484
1 646220372 993967903
1 265055678 702674846
2 364741953 299675533
1 964111449 849985306
1 533861369 421351617
1 569223260 688662013
1 79280418 464597695
1 379489064 46267058
1 16214140 573606389
1 447078856 802030517
2 492847693 446749772
1 851869256 886089621
2 810235233 222733982
1 30289737 918963998
1 460548825 706016565
1 64512370 573139433
1 675272846 7131974
1 797547626 937509255
1 953380888 890072927
2 530128059 100119857
1 772366753 422350134
2 962781072 172196959
1 240173462 473603121
1 294648864 66167266
2 754752969 740225732
1 103669483 556741642
2 642185114 99884823
1 89123939 548414323
2 71837498 487019272
1 765177989 7361465
1 236063896 123604063
1 420251416 91833729
1 266154086 836265279
1 216010676 244068102
1 937477396 95076533
2 836400785 753018811
1 780558023 654071616
2 408462333 314189850
1 988641111 803154316
1 874978974 951085009
1 209354559 836837905
1 432132380 59216506
2 474178418 204857309
1 667483322 85104573
2 244726856 486063365
1 156102149 531285256
1 268050619 499040705
1 136247175 481681101
2 630093211 527712498
1 944742468 585552336
1 256633091 85197261
1 882534780 92497631
1 696990468 588479869
1 719493401 45174350
1 171380452 615686137
2 398850289 973323514
1 692478316 269173919
1 159459321 120700238
1 334030216 316565632
1 383518611 198870430
1 358168762 138698971
1 13399011 858878589
2 51002295 349596912
1 172872100 708988887
1 30204853 846823679
1 466556560 746287301
1 77394406 540175207
1 175499263 121065910
2 352414680 273628334
2 777385311 17392207
2 251713103 792316109
1 48100465 763642561
2 179159962 162386818
2 13943905 279493812
1 782802129 863539159
1 199793698 415742025
2 180744847 29745249
1 175876601 813513313
1 62025674 374407632
1 669025471 879693983
2 646415767 983004374
2 195459139 579252910
2 503364792 906952189
1 76942430 386265516
1 311293867 438837155
2 861666563 193187551
1 333579638 540657196
1 822553371 95249236
1 240730614 100238550
1 330021371 866405843
1 785338195 744548903
1 857661042 591872808
1 364151276 109585429
2 493303774 669652198
1 200351323 50327165
1 77939904 556899014
1 425577842 211740915
1 328240478 645203181
1 712266516 989486034
1 667682278 133990771
1 701029840 906212016
1 679819920 120393400
1 473606957 130709095
1 144238288 496847531
2 584401644 595712977
2 86470188 250999275
2 985777292 122610039
1 717704820 49264541
1 625705953 805511290
1 882505279 744157971
2 455162172 366852768
1 761117749 338900842
1 336159909 957598953
1 749467605 310447580
1 323765148 944764585
1 83193608 809072615
1 789143865 281935183
2 797916457 694000931
1 237389474 573251970
1 391943018 53958177
1 854663504 958880592
1 661974868 846315016
1 902275113 155792724
1 2713830 307162801
2 259640408 882545130
1 723107372 655642831
1 721559790 208214499
1 720056537 712845092
1 790052370 311771767
1 674678251 396686975
2 901663370 611646358
2 430161283 290727579
1 797538021 421572951
1 107086668 7311468
2 13538798 706289982
2 42856684 885266243
1 121052446 654424791
1 411670040 539030224
1 874617355 168321770
1 691796299 543932435
1 857332472 719069181
2 575875690 826903379
1 34593844 243646349
1 796623354 81150211
1 563266146 706199846
1 567415299 367032544
1 30750553 428468991
1 89290562 408384859
2 137479364 70750223
1 280006639 934911096
1 456731265 968795055
2 807973633 866728428
1 37427356 621842299
2 254820731 482612377
1 598290729 746825627
1 531243510 520151991
1 154423549 29321045
2 485368758 95319331
2 76673248 743048092
2 393386478 337365211
1 398854908 50955047
1 995237473 206082228
1 959357572 615490928
2 625572267 60639404
1 779133593 690501792
1 227799906 462656119
2 211527617 852201712
1 840666436 785876239
1 498925477 664334051
1 717762806 816813821
1 35676292 256480709
1 658026170 52540787
1 420077238 459391377
1 644520762 345910044
1 488405546 949512788
2 34034495 225580872
2 40725152 6303427
1 122719201 395783596
2 720539198 234993931
1 115908429 305298374
2 803167142 540929130
2 649414583 199002427
1 485048154 356400266
2 467324240 763783179
2 278705285 537890888
1 438563993 574132425
1 921138466 364586839
1 833585849 41534762
1 23333089 317203069
2 497465415 747392134
2 390758090 466226104
1 62501446 135278117
1 939564249 809076552
1 190222868 620075740
1 996439447 80306423
1 855290628 761535425
1 160354794 784024351
2 106512683 743258739
1 172824341 53787021
1 127737735 551948792
1 882913791 20084567
1 114529470 544433156
1 591008157 962227324
1 910997985 377709363
2 365038449 987916511
2 868783659 698619438
1 656801041 582129085
1 854422445 54885626
2 814394023 252557161
2 725114019 21620608
1 50053270 17676422
1 278464543 579685966
2 993811675 657993937
1 181663964 651980561
1 106186446 116687265
1 594668737 1548199
1 750696753 286880124
2 249888721 549203962
1 168466824 831442800
1 48806255 95458278
1 73890513 632304025
1 895200041 149636783
1 296747654 773771022
1 946314826 242369478
2 413820171 523565011
1 372797702 46674146
1 993533143 271673907
2 767362395 65967461
2 952836978 338512145
1 53133983 255612285
2 576869051 342452530
1 730641114 573709452
1 757864164 697493991
2 759410807 715097706
1 496062568 585041300
1 540967278 384258526
1 256693122 739633209
2 749669789 413586774
1 981888743 339760053
1 30475319 97578447
1 498197776 171281579
2 110228171 473966283
1 424692659 366855763
1 358484422 1545650
1 820861633 786517503
1 461375763 571978002
1 536071011 51582712
1 117573927 965993005
1 821706208 96387646
2 97708336 506496844
1 512731642 421810261
1 606385753 360940587
1 998743241 145466535
2 871699517 520342385
2 859079023 8580780
2 72127072 497395705
2 863180035 7791338
2 403441305 825118134
1 958514072 471171957
1 433863158 231114941
1 620933317 403218046
1 114709348 627180477
1 834642933 273571305
1 78693401 543042633
1 744317595 446553968
2 816989709 135600245
1 642036273 745797783
1 977968401 668060047
1 995441123 126839062
1 429437975 664486836
1 412380348 739758545
1 959521175 10661480
1 683337459 903107835
1 151748786 378757313
1 726354448 542157988
1 522212662 855523523
1 975404090 519358010
1 910909149 32126358
2 462958296 606827791
1 884642064 149881467
1 709395275 770157359
1 127520026 833375854
1 131900494 441457532
1 991251123 926974482
1 366368251 715578608
1 727751723 403838796
1 290781254 635239053
1 251139181 90848712
2 664947866 66863452
1 560926422 830142802
2 38762942 801221153
1 599442971 992225520
2 515402430 567092659
2 387090497 102016316
1 512516848 106734797
1 555030244 871831987
1 742187330 357433534
1 317956778 753232688
2 889394509 212824574
2 560085895 735791042
1 737449700 188981063
1 367500154 412119506
2 579593658 244787214
1 493119390 511172535
1 624789291 431558585
1 557128798 427985644
1 240421125 341107868
1 327396918 499875790
1 945800789 192884207
1 214093093 227505326
1 108093429 748074419
2 948638393 846875823
1 265605643 208518366
2 397726666 268460929
1 725545189 618822435
1 66084981 234208746
2 193551818 380658499
1 139661779 681850638
1 953550798 450783003
1 316011394 476439927
2 387989285 175560703
1 504624909 610902138
2 317006274 17518911
1 725754333 838938349
1 752217083 69262670
1 193692268 593718002
1 640376754 417044292
2 562107007 344882074
2 702987415 801941758
1 451247591 353504380
1 831693736 305562629
1 768521917 581205961
1 521985191 327385720
1 334927773 369420602
2 53178519 418171681
2 110653650 621014404
1 537671693 36957675
1 770415565 988471770
1 882458564 959018966
1 234773783 708489920
1 304287785 6238988
2 771540862 573985626
1 746284085 137613046
1 482802649 63881955
2 750102646 246163432
1 95596661 168292049
1 65944057 220204147
1 937017201 950513756
2 137209625 832214144
2 946446291 304418086
1 817592371 320100822
1 233408640 593873058
1 353568650 134027879
1 924888725 911142667
1 522293170 415642901
1 143436204 694102203
2 133697351 576462073
1 373685079 282938925
1 110831969 677559612
2 805578828 271946439
1 170661560 418170175
1 64654279 17741771
1 676634668 272954211
2 692497632 593817931
1 744441424 587285746
1 79133358 701970413
1 4946992 185210889
1 458333551 981128446
1 441352199 190870433
1 550299903 471380670
2 514499440 68420189
1 698785581 48678071
1 164816125 958191892
2 501570298 18684011
2 339490412 744282983
1 722451728 373652358
1 515690754 763481764
2 125717042 595394824
1 474271230 764748593
1 185378135 444521726
1 330629386 140874291
1 998682863 923672067
1 423366023 692404628
2 881280205 481692076
1 522117554 611548436
1 318238548 46490137
1 699631890 33186483
1 839112023 223639290
1 485359375 85102897
1 262611872 638838119
1 332432240 583691833
2 746369377 571115690
1 674230756 318089451
1 752806345 235570869
1 127181644 795661943
1 197383843 715498333
2 614414085 356151819
1 412167061 302527583
1 257951744 772961762
2 365564942 892244705
1 100565127 714416456
2 242288988 315005182
1 79632487 500896928
1 140669241 434395296
1 200018656 694622415
2 444380387 900523690
1 65771556 261442065
1 56606215 631357040
1 531977848 770247453
1 931349999 191130210
2 151910575 950461389
1 78136589 567616515
2 925503295 502802422
2 301532096 581509130
2 600427042 144616219
2 546304136 34001405
1 919404730 83435523
1 932696727 350751236
1 965136401 896484394
1 933710892 215953215
1 830371523 705448855
1 382242305 222831958
1 56043225 320645189
1 178184752 158922946
1 29806034 24797196
1 674293908 586506537
2 306718229 845500581
1 948475261 252599946
1 390677168 253653697
1 860889955 380143846
2 765752658 928405113
2 139213452 150796181
2 541902021 269120020
1 377623536 904592667
1 262092737 296649340
1 388471918 697238946
1 640919158 943293732
1 164481431 627957128
1 429912995 58213388
1 639606392 708977109
1 943822145 150069204
1 349106959 515336309
1 506211835 719585078
1 469123623 941242202
1 76425163 75472213
1 230760345 33651933
1 790060817 453740496
2 811726081 864117623
1 79014651 292819020
2 466110378 44262437
1 745474740 774358582
1 227544413 818057631
1 70616606 87818829
1 125244803 248408539
2 973755852 734709355
1 41083574 942356109
1 782170919 199232346
2 563886764 399508337
2 134028939 499989226
2 57165819 860729724
1 180470128 914531732
1 459602061 33160968
1 823358792 954079523
1 668454421 226496290
1 327275187 808447942
2 256784820 487822917
1 397783388 221787583
2 533875475 658431159
1 642959625 84705671
2 302497667 777475398
1 712565348 716988164
2 774288061 856024054
1 725873640 696647451
2 761183091 437103836
2 974610191 61199399
2 245865000 287496750
1 581654072 307405538
1 448791858 675167720
1 412251448 720819892
2 829878334 6355920
1 28829587 793521643
1 640572700 562825067
1 219503539 612053005
2 82499839 93336689
2 339313814 71167691
1 35232107 26492933
1 43140294 795405728
1 295332502 818652897
1 705180576 7693039
2 717601236 455811900
1 290627717 202226341
1 594704038 594852106
1 942123648 875222605
1 276893930 952197039
1 830071587 959391797
2 18801175 897209272
1 608997711 517467175
1 366213486 54905478
1 593198371 265932023
1 526184721 248947501
2 385789808 509151341
1 791204346 552700998
2 678130800 441619549
1 759667139 728302336
1 116921962 952856907
1 69570060 471367961
1 129217683 94104573
2 830168048 433128177
1 826913939 575893036
2 656397816 454598873
1 529990667 938456160
2 500866795 725305903
2 446251149 130165919
1 472551156 772752286
1 37267692 85853098
1 323190280 665871275
1 814057241 34713028
1 141815611 935609554
1 949059993 490256082
2 703343182 131845364
1 812096355 290356731
1 361250365 598614486
1 942527039 212564201
1 106951285 672391612
1 184690017 764224382
1 140019834 257230082
2 372226610 392770559
1 242566201 679156779
1 407167475 26347914
1 708124924 101225994
1 758820685 741356909
1 381566649 604499801
1 624623247 935824371
2 136694794 207857624
2 542927136 318358649
1 128946377 183736994
1 5750691 601056678
1 249034084 70221785
1 597784219 30868067
1 860284748 945848032
1 412344706 347744873
1 928886000 728371957
2 670993365 948855158
1 613951066 809621005
2 498103113 727764185
1 396670388 49970828
2 708602692 688621829
1 852396161 358868790
1 868771228 489691621
1 807639849 551788034
1 108587347 459419657
1 97948478 40574722
1 15193583 600974066
2 801108481 655257124
1 930971456 64387528
1 344225365 74764537
1 779250146 147419347
1 790764945 403117910
1 520326604 575822844
1 562785595 219513777
2 796796305 840454021
1 58084315 703979976
1 18890728 254842896
1 15043531 581038818
1 189420879 25948499
1 659838839 305813965
1 158334761 193068072
2 633747783 27583408
1 640898700 599456126
2 938986970 489661565
1 426965332 263470297
1 541100017 822224321
1 471075597 388330868
2 954418731 360252474
2 602516179 897003426
1 623601876 949511150
1 356007902 328346950
1 481164657 303954175
1 882013602 715972151
1 246198328 801794574
2 45088342 323993759
1 233120121 832680097
1 715935311 373897836
1 727903146 801321510
1 343829981 19480237
1 232262952 311142596
2 878968228 71978861
1 670381373 400523849
1 728455978 355350699
1 64994583 880737314
1 469683200 963139675
1 429352725 379173733
1 652778603 903511745
1 378338077 821959950
1 643399479 827859486
2 771555343 817367793
1 575925724 667824817
1 941587844 459899365
1 516570070 864265316
1 383671292 617496350
1 448061026 483997600
1 962300033 470287652
2 456615253 18981371
2 196717130 40449755
1 266941186 180153097
2 106703137 210778314
1 455493675 850477817
1 120634360 277125752
1 978375572 275953525
1 663164273 361808381
1 361636191 640741127
2 327015133 525666236
1 275199750 749906259
1 646567185 380403053
1 725192089 333743098
1 133432203 622108353
1 587007765 92610615
1 286008934 676730330
1 977319664 502155523
1 716472605 607242084
1 589079920 559581348
2 29925292 29166402
1 630301278 84232342
2 522120294 657599616
1 88289278 552652425
1 588328970 823266580
2 276070329 349341983
1 916701794 752346758
1 303883790 451724542
2 532213113 636400436
1 556467429 49775096
1 377141086 385990105
1 718018561 820320812
1 690313657 394972105
1 457664530 828815803
2 391329852 131390381
1 214808269 362566476
2 661215300 965157522
1 711083947 234380252
1 162530492 50780060
1 662533028 282870479
2 605212856 329918600
1 116943903 528640716
1 84607474 156619782
1 818727789 75718325
2 131174385 768140382
2 786119676 786976766
2 564505497 61135633
2 21968302 440021586
1 646079576 982114600
1 401816646 643783154
1 567274146 496662789
1 849503797 932009501
1 930123117 45760906
1 77679422 680966756
2 896801824 153516253
1 780925361 739975510
2 18635080 814660745
1 347610885 933602933
1 48611073 400991560
1 860746766 914028548
1 388984045 507601425
1 816740093 28250005
1 678389288 698081493
1 144392292 937709112
1 104177134 498897411
1 207142789 377862936
1 766783726 77695813
2 144976656 21696625
1 134586503 695075630
2 66776500 764645275
2 402917519 818802842
1 636422100 523167571
1 252485844 101893636
1 85134003 416058097
1 65022750 354140083
2 759830290 529918968
2 191116453 606173306
1 98434046 818602932
1 91892375 394404432
1 329596926 968188247
1 416814687 105766473
1 131619605 222544825
1 92788487 422973287
1 322043873 725561649
2 318843987 632168822
1 550734906 340025150
1 616788582 462133605
2 490329941 80564848
1 109900982 269868054
1 962071084 917309103
1 278564741 116230105
2 151428112 284156689
1 766964287 171922315
1 409565792 887177509
1 481517292 142744748
1 211481200 72071193
1 986179226 435463836
1 726101161 225625604
1 929784472 442100263
1 573100657 431563982
1 670105445 850947825
2 865957871 450240756
1 685719977 498403637
1 336415713 961929487
2 457063608 319054337
1 688919366 228938316
1 520120451 51471598
1 328810282 838985843
2 153866633 466189843
2 724493647 125425217
1 642229912 498299740
1 664473909 691002741
2 633875789 31496603
1 672838004 532426704
1 131412486 474936595
1 460735632 905219589
2 426127271 856059530
1 204179451 112648698
1 843528810 294650754
1 978986670 956743023
2 450955824 744743705
2 480146012 363456836
1 629112888 438314435
2 932626062 163084581
2 139575774 797891094
1 468645043 340199083
2 945949669 547626720
1 331575715 865956618
2 342860236 753361551
2 194658935 15126164
1 641704686 467782368
2 41001106 910821502
1 953099247 451499934
2 735836336 635954657
1 21052597 82153180
1 566146175 511701946
1 355180680 664633747
1 319655076 586261185
1 486612376 669454234
2 744326167 797644994
1 503003180 478811668
1 909169427 857389762
1 28436911 197793543
1 640780096 108067414
1 920375058 211869043
2 935004976 490786533
1 310181056 270196923
1 627096056 546652294
1 366117055 581673308
1 72463916 70786941
1 700220894 195158476
2 888193730 713189813
1 134426167 940770703
2 907336688 326337869
1 21374014 396262827
1 997383942 567543290
2 90399527 73911860
1 557169610 113912928
1 881977862 115289971
2 675960190 467399278
1 753764837 519581806
1 118133967 995672119
1 842341119 14986009
1 331697183 759985647
1 57838446 428153478
1 342370619 907281798
2 160290739 61957035
1 45770802 263702166
1 690860545 642079064
2 914684563 61000046
1 273742737 884208885
2 124796005 940890072
2 54593022 7876994
1 790224572 265508556
1 714021632 422949588
1 647645521 531148451
1 209838939 387877977
2 659690120 101261026
2 441992605 216755840
1 941068123 107861684
1 34922591 473929884
2 759806144 917075724
1 940423976 226122712
2 827670681 409553948
1 263552676 64040349
1 845496826 158840961
1 760166017 523010294
2 841885171 941802561
1 899826478 596752150
1 51207188 645749916
1 691018043 141664303
1 469503388 88523038
1 635093398 813993174
1 749687423 502939990
1 139994063 824096885
1 6253358 666467781
1 678095510 848500519
1 90038224 89438211
1 967273451 513683167
2 274653274 948197293
1 691624343 594330168
2 557948707 175810678
1 537749513 137856993
1 484516197 5733555
2 306869382 445466827
1 553837600 154417102
1 411724014 653192664
1 545251190 724028581
1 208682323 483007110
1 947387548 91738956
1 385418439 710003499
1 94945432 753483059
1 273531590 630428550
1 413325595 801160767
2 819112142 447593324
2 82573395 122570959
1 265813808 766685296
1 81021768 228222578
1 245782151 249558676
2 850711276 105777653
2 711389499 74825422
1 703151016 49595049
2 411196284 373569142
1 411370032 939246709
1 644487907 793716059
1 749277553 56705841
1 92565806 975341014
1 432098733 286689955
1 210244181 756329330
2 685410445 591066607
1 279314825 45011433
2 725794329 718172543
1 742410138 600178874
2 544861743 414022371
1 142368754 494865720
1 508256606 726312923
1 147581026 843670275
2 923365388 78221472
1 500049743 25498468
1 790471096 113870130
1 384272959 992295384
1 138966283 730067601
1 924551030 884975165
2 951847524 888627943
1 531712333 809725564
1 485066113 451215757
1 705726123 379745458
1 601807787 728477317
1 127400715 768578102
1 493615801 264417624
1 181540417 368504710
1 17346572 279038190
2 687350608 987131443
1 328845665 79162855
1 824927713 198625937
2 211202525 683347762
1 313667447 883911991
2 757049207 32897221
2 88920488 423980660
1 805405238 856408025
2 765701226 418492558
2 238801611 684718412
1 892024373 670297304
1 646019368 763177322
1 926088746 605059144
2 68496629 964587389
1 331121784 826672889
2 31108744 799112765
2 563874974 994332385
2 292826411 293949331
1 773614151 60015497
2 34414099 724660850
2 779422255 99593085
1 247506827 171417150
1 633817046 837181580
1 967586173 474634527
1 2414115 919325159
1 305782049 350530272
1 408969256 244110123
1 380351492 301687503
1 836216265 946758465
2 149087391 391343066
1 658858987 17310577
1 329055072 658204079
1 499952595 392732032
2 765770974 236242125
1 571759687 368717662
2 522135503 706195857
1 362525230 550434071
1 468105319 213497472
1 825071397 673060700
1 640873295 172474291
1 609970217 475484919
1 161128433 901673142
1 560746128 94908838
2 958699584 87083425
1 540301622 288501438
1 373252099 448295006
1 127144243 960041914
2 916182103 607834709
1 690783954 709319196
1 277731938 358717035
1 65884164 6561074
1 347470663 931396848
2 578611145 911560399
2 381609565 118767591
1 94281865 545352147
2 376898098 597058083
1 662120578 793274270
1 861191556 799679490
1 725968073 490804304
2 508547996 974232290
1 211721290 812296529
1 591352585 101556357
1 535072851 100871699
1 370877371 338430803
1 878969078 293286233
1 819611383 248402223
2 271510178 16295418
1 131553849 57845958
1 405903807 262716308
1 136276758 185904004
2 366410713 74732373
1 101168120 673028063
1 950915417 255091123
1 510118857 812910775
2 646923180 128181499
1 845408881 828232993
1 235322829 553392876
1 56675763 214293120
1 348460023 379701192
2 42264870 114540089
2 223225875 103349816
1 433025502 37532431
1 55949315 328256975
1 239598127 186860942
1 309655797 32103498
2 562092685 311193642
2 757839077 275856782
1 37041988 380391842
1 433554875 137748432
1 448041504 155891346
1 118851824 968771414
1 337270547 296738996
1 714747191 880001466
2 167264636 953621907
1 798108391 624868375
1 993110834 763861132
1 921957891 44739510
1 18640726 555047998
1 83515607 778458867
1 128750104 32460330
1 22757450 232372984
1 729258300 955074671
1 578190456 76469895
2 128170059 814040828
2 250220226 678357556
1 44630600 427679975
1 188529473 76473386
1 406786698 423584885
1 14911436 508401800
1 865802308 190198484
1 918869827 683255390
1 891208680 638825513
1 124813719 238609270
2 609371049 142686578
1 23630067 13545021
2 835425303 744983435
1 522264284 930155899
1 251506948 622436318
1 444961634 725102362
1 38722735 125462104
1 408637367 108502641
1 176817314 444207528
1 523990947 678388460
2 138700641 914894870
1 560137985 463784025
1 770889997 372315806
1 621664599 601951316
2 760237280 573243888
1 202097361 478700420
1 230875226 609951831
1 553949961 688363360
1 53776733 320893300
2 118385899 141947371
1 767174922 417097466
1 252886568 394410963
2 486995372 664017065
1 349144957 153968695
1 560696672 263701846
1 493094039 85098278
1 872046953 64731943
1 912896823 79224924
1 577180139 482962674
2 919139699 924026800
1 288864037 270322570
1 25026026 291581326
1 780387924 90185017
1 31876722 467112060
1 402434051 283090754
1 649498153 249058348
2 768105968 32802059
1 924637485 190540703
1 647184817 23525842
1 781795383 330049735
1 563294415 181316929
1 11629016 613817191
2 656907438 222859817
2 153922508 50775899
1 956576848 124502894
1 939200525 138418225
1 640743320 489973182
1 616873246 530576384
1 131075195 248537699
1 729754162 699092717
1 505765010 445226822
1 140437145 35546540
1 839470313 9989801
1 703366157 725007611
1 462580944 500102246
1 917911497 963493678
1 938901917 414680863
1 83017546 204503650
1 692655671 747990688
1 398452432 728991856
1 978796836 913686632
1 351323622 56547929
1 698808366 77120497
1 587093344 383453221
1 174056593 289409915
1 491705019 569180677
2 658010324 786217065
1 876209658 953333105
1 297476093 338764835
1 207413996 641071691
1 591286715 348984336
1 712012159 802453807
2 6462754 245324128
1 683838765 93128258
2 767249975 678513237
1 211194067 541194156
2 507337990 319519340
1 849824875 92937928
2 38799769 65667473
1 325066939 201645805
2 382355624 979900744
1 999874784 835956913
2 685067156 263859325
1 289083705 21820421
1 124251123 934519377
1 777063556 52106863
2 701733628 849875050
2 590692902 106187480
2 146818946 920293597
1 411669205 879501448
2 605156991 390995545
1 350322922 624673627
1 751867298 839898538
2 46979397 894700439
2 711071659 27855836
1 424095863 280945048
1 437433122 101957773
2 188096541 242636203
2 891184 738722537
1 220819297 251161241
1 540304655 339477069
1 985888231 632656743
1 348790611 286421345
1 425826095 443666861
1 527994374 391992992
1 598005695 458247905
1 814494340 938584980
1 852044560 891961724
1 608436492 822477677
1 230241319 693295117
1 473815751 551963981
1 419696982 510879726
1 662269055 348264984
2 466892781 954702707
1 887068189 123575049
1 628457529 954092535
1 891874392 90028862
1 116031343 16608903
2 89355405 498201160
1 674878138 461220490
2 216696829 38823338
1 633909298 447198719
1 768192121 333291883
2 205924248 372680819
1 627384425 98302783
1 690722221 464751243
1 161804057 519467475
1 754454945 26303658
1 133298014 100234633
1 443443571 187842707
1 731800349 729619274
1 49223491 310987720
1 86607952 211893754
1 859030265 982083652
1 763737531 626925398
1 394480242 747409005
1 764471276 74075731
1 741240240 265056011
1 211517896 688820865
1 326694018 778158794
1 567834828 975605506
1 772094464 495461274
1 506208030 655634443
1 301080983 589587527
2 776413154 65240106
1 825990825 93501567
1 975529464 833540250
1 53999534 770542413
1 452811569 514973793
2 466552546 678824003
1 77902735 493726122
1 385579168 470913577
1 5737127 580107952
1 911994996 102087711
1 121437390 327222589
2 261733316 698311534
2 632920092 794461231
2 503377252 323388831
1 466968486 79592995
2 103785313 356012805
2 136387970 907560441
1 33020838 930443340
2 10345334 513810287
1 761691831 397562428
2 226455882 495964868
2 882492009 166624012
1 126052597 585595346
1 202101502 193793138
1 567326722 25802552
1 635728142 744717347
1 630784183 255977020
1 56433783 442302554
2 688780257 38417000
1 444735311 423280417
1 60861254 131353515
2 777966585 49446090
1 667712647 644402554
1 653849068 360442755
1 907170385 471745573
2 512712934 461889974
1 478823395 756553034
1 822199766 447177295
1 627374791 143405567
2 194554786 412177568
1 632336121 569595222
1 371803413 515528099
2 864254676 741929802
1 241757863 185343317
1 72961030 628825929
1 84987448 893370437
1 899022740 180250888
1 254179571 651075914
2 376215591 656559747
2 101754368 788679964
1 37348990 659250006
1 337042805 409541427
1 989079392 933913564
2 435866772 339095665
2 903104978 863926828
2 156039644 480763721
2 30401917 656889611
1 41883657 356965561
1 724184069 571820134
2 686322645 683005056
2 73753930 277215769
1 506447842 391187433
1 781099918 171766293
2 863153695 772116380
1 748714060 176013578
2 574716830 677296182
1 499139791 764320733
1 704994155 962461164
1 781173236 256538272
2 874645756 438635955
1 996285618 642386067
1 831436509 277315734
1 574792560 157111714
2 61088781 14937579
1 526219503 833528575
1 235418440 12843306
1 444211498 209489914
2 148237270 342766370
1 342871820 948053839
1 48742376 21843925
1 550550742 392264449
2 123126542 799512842
2 779698608 242269240
1 231696604 736971417
1 251073103 127759413
1 904435235 746719757
1 733900002 658748893
1 9629837 580375512
1 610108435 5536267
2 292962295 430268072
1 72677958 373223541
1 141949356 35978122
1 880674852 837921018
1 51314427 93610720
1 733627099 367035466
1 97154847 586920387
1 428672304 680756221
1 234889980 513929252
1 458097213 510984396
2 484282825 378417645
1 37894265 233752343
1 675746469 377379147
1 925352921 329971673
1 35047209 627922385
1 392603778 67428193
1 785357372 66856742
2 232582286 590243262
2 321880667 337063476
2 208063676 822825216
2 20917408 957515304
2 432484781 687052819
1 626965119 847982851
2 604261227 161254104
1 670732884 865918285
1 979172140 571948597
2 125567926 236685859
2 810944193 607827889
1 502417133 219054327
2 410402536 710926966
2 372181814 432862765
1 455210415 30189222
1 47205397 752620214
1 868791744 41525455
1 386211057 146632343
2 761932717 358187558
2 257101189 362585759
1 612912975 542294744
1 316591859 642380594
1 340071736 924660863
1 814059983 80797822
1 9682840 116691864
2 778179617 482391267
1 910373687 977056181
1 179347810 379085929
1 632138257 539062268
1 175371370 912030484
1 562654296 953233709
2 736311014 23933215
1 352734601 355573287
1 799465646 606911621
1 482590265 996332783
1 446354861 518748434
1 619755643 730382529
1 87138291 742388161
2 377852977 258818838
2 338893147 443468363
1 554041542 80081580
1 101739746 542928010
2 194797287 985903159
1 2977668 653542195
1 693354937 763136115
2 637317107 533164691
2 365447371 270733977
2 94750317 976173970
1 147268386 677075667
1 380271438 103703572
2 345595706 276744185
1 96766966 155750292
1 959218652 221124713
2 707203716 443847245
1 891370457 210327905
1 184664160 329645783
1 665093712 577634949
2 171775820 611163750
1 24587098 918495862
1 227914280 591961359
1 87888866 265378882
1 647149685 787567387
2 521493343 857852394
2 988014224 211504164
2 126262870 386212854
1 218953798 109974253
1 598395135 561115044
1 678506299 310180301
1 851748903 10800397
2 21373997 395977108
2 182136465 3370280
1 686742491 503927259
2 380265036 203126580
2 99398233 991308312
1 871708058 456869550
1 472725444 554527055
1 909266345 545828363
1 234427802 188554547
1 121798147 509541038
1 229121515 407123534
1 350875503 174484259
1 62272860 588400509
1 372970958 811104091
2 180417473 29559147
1 751871435 702407675
1 187797895 665743822
1 59488399 680099647
2 608442562 924496167
1 208695640 706825929
1 650469928 756316666
2 126613011 621560278
1 355991614 261615956
2 419188596 556370812
1 302931810 838687280
1 928815241 332104022
1 353979126 590447070
1 603267247 635301420
1 576637223 741086628
1 867446307 696580844
1 36504315 140677741
1 915807123 747996790
1 940500453 511471651
1 747277960 809284642
1 997332405 848844578
1 881768800 103573653
2 484317294 957738128
1 99158034 687724522
1 328997128 477317849
1 211986303 178424148
